[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 05:47:15:423 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 05:47:25:372 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=828927, Min=720384, Avg=779178.67, 90=824319, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 05:52:55:368 340 sec: 443 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=899071, Min=711168, Avg=770973.54, 90=813567, 99=899071, 99.9=899071, 99.99=899071] 
2019-05-21 05:53:05:368 350 sec: 456 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=864255, Min=734208, Avg=781371.08, 90=858623, 99=864255, 99.9=864255, 99.99=864255] 
2019-05-21 05:53:15:368 360 sec: 469 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=834559, Min=729600, Avg=768768, 90=824319, 99=834559, 99.9=834559, 99.99=834559] 
2019-05-21 05:53:25:368 370 sec: 482 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=846847, Min=716288, Avg=762978.46, 90=812031, 99=846847, 99.9=846847, 99.99=846847] 
2019-05-21 05:53:35:368 380 sec: 495 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=839679, Min=691200, Avg=759670.15, 90=811007, 99=839679, 99.9=839679, 99.99=839679] 
2019-05-21 05:53:45:368 390 sec: 508 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=839679, Min=712192, Avg=766956.31, 90=807935, 99=839679, 99.9=839679, 99.99=839679] 
2019-05-21 05:53:55:368 400 sec: 521 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=876031, Min=681984, Avg=767232, 90=838655, 99=876031, 99.9=876031, 99.99=876031] 
2019-05-21 05:54:05:368 410 sec: 534 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=843775, Min=716288, Avg=764120.62, 90=840703, 99=843775, 99.9=843775, 99.99=843775] 
2019-05-21 05:54:15:368 420 sec: 547 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=831999, Min=695296, Avg=758921.85, 90=802815, 99=831999, 99.9=831999, 99.99=831999] 
2019-05-21 05:54:25:368 430 sec: 560 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=816127, Min=718848, Avg=765853.54, 90=805887, 99=816127, 99.9=816127, 99.99=816127] 
2019-05-21 05:54:35:368 440 sec: 573 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=836095, Min=719360, Avg=763136, 90=822271, 99=836095, 99.9=836095, 99.99=836095] 
2019-05-21 05:54:45:368 450 sec: 586 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=829439, Min=718336, Avg=766956.31, 90=806911, 99=829439, 99.9=829439, 99.99=829439] 
2019-05-21 05:54:55:368 460 sec: 599 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=830975, Min=711680, Avg=767232, 90=826879, 99=830975, 99.9=830975, 99.99=830975] 
2019-05-21 05:55:05:368 470 sec: 612 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=855551, Min=733696, Avg=774242.46, 90=822783, 99=855551, 99.9=855551, 99.99=855551] 
2019-05-21 05:55:15:368 480 sec: 626 operations; 1.4 current ops/sec; est completion in 11 minutes [READ: Count=14, Max=819711, Min=702464, Avg=752493.71, 90=811007, 99=819711, 99.9=819711, 99.99=819711] 
2019-05-21 05:55:25:368 490 sec: 639 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=828927, Min=707584, Avg=765065.85, 90=806399, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 05:55:35:368 500 sec: 652 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=824831, Min=723456, Avg=766916.92, 90=815103, 99=824831, 99.9=824831, 99.99=824831] 
2019-05-21 05:55:45:368 510 sec: 665 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=816639, Min=698368, Avg=755219.69, 90=804351, 99=816639, 99.9=816639, 99.99=816639] 
2019-05-21 05:55:55:368 520 sec: 678 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=875007, Min=713216, Avg=760694.15, 90=833535, 99=875007, 99.9=875007, 99.99=875007] 
2019-05-21 05:56:05:368 530 sec: 691 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=852991, Min=712704, Avg=769280, 90=832511, 99=852991, 99.9=852991, 99.99=852991] 
2019-05-21 05:56:15:368 540 sec: 704 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=833535, Min=697856, Avg=775896.62, 90=825343, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 05:56:25:368 550 sec: 717 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=829951, Min=705536, Avg=765184, 90=818175, 99=829951, 99.9=829951, 99.99=829951] 
2019-05-21 05:56:35:368 560 sec: 730 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=818175, Min=704000, Avg=764002.46, 90=814079, 99=818175, 99.9=818175, 99.99=818175] 
2019-05-21 05:56:45:368 570 sec: 743 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=835583, Min=716288, Avg=768846.77, 90=801279, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 05:56:55:369 580 sec: 756 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=866815, Min=715264, Avg=773100.31, 90=830463, 99=866815, 99.9=866815, 99.99=866815] 
2019-05-21 05:57:05:368 590 sec: 769 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=839679, Min=711680, Avg=765420.31, 90=816639, 99=839679, 99.9=839679, 99.99=839679] 
2019-05-21 05:57:15:368 600 sec: 782 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=843263, Min=707072, Avg=760615.38, 90=814591, 99=843263, 99.9=843263, 99.99=843263] 
2019-05-21 05:57:25:368 610 sec: 795 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=821759, Min=701440, Avg=761442.46, 90=806399, 99=821759, 99.9=821759, 99.99=821759] 
2019-05-21 05:57:35:369 620 sec: 808 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=823807, Min=707584, Avg=772391.38, 90=821759, 99=823807, 99.9=823807, 99.99=823807] 
2019-05-21 05:57:45:368 630 sec: 821 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=846847, Min=724480, Avg=775620.92, 90=836095, 99=846847, 99.9=846847, 99.99=846847] 
2019-05-21 05:57:55:368 640 sec: 834 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=835071, Min=708096, Avg=764908.31, 90=828927, 99=835071, 99.9=835071, 99.99=835071] 
2019-05-21 05:58:05:368 650 sec: 847 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=883711, Min=728064, Avg=783300.92, 90=859135, 99=883711, 99.9=883711, 99.99=883711] 
2019-05-21 05:58:15:368 660 sec: 860 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=842239, Min=693760, Avg=764475.08, 90=816639, 99=842239, 99.9=842239, 99.99=842239] 
2019-05-21 05:58:25:368 670 sec: 873 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=883199, Min=703488, Avg=766562.46, 90=819711, 99=883199, 99.9=883199, 99.99=883199] 
2019-05-21 05:58:35:368 680 sec: 886 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=843263, Min=713216, Avg=763529.85, 90=813567, 99=843263, 99.9=843263, 99.99=843263] 
2019-05-21 05:58:45:368 690 sec: 899 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=831487, Min=728064, Avg=766365.54, 90=802303, 99=831487, 99.9=831487, 99.99=831487] 
2019-05-21 05:58:55:368 700 sec: 912 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=833023, Min=719872, Avg=771564.31, 90=826879, 99=833023, 99.9=833023, 99.99=833023] 
2019-05-21 05:59:05:368 710 sec: 925 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=827903, Min=727552, Avg=771131.08, 90=826879, 99=827903, 99.9=827903, 99.99=827903] 
2019-05-21 05:59:15:368 720 sec: 938 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=835583, Min=704000, Avg=756519.38, 90=802303, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 05:59:25:368 730 sec: 951 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=806911, Min=710144, Avg=759236.92, 90=806399, 99=806911, 99.9=806911, 99.99=806911] 
2019-05-21 05:59:35:368 740 sec: 965 operations; 1.4 current ops/sec; est completion in 6 minutes [READ: Count=14, Max=827903, Min=716288, Avg=760173.71, 90=814079, 99=827903, 99.9=827903, 99.99=827903] 
2019-05-21 05:59:45:368 750 sec: 978 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=831999, Min=730112, Avg=770304, 90=829951, 99=831999, 99.9=831999, 99.99=831999] 
2019-05-21 05:59:55:368 760 sec: 991 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=830463, Min=710144, Avg=754313.85, 90=802815, 99=830463, 99.9=830463, 99.99=830463] 
2019-05-21 06:00:05:368 770 sec: 1004 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=884735, Min=737280, Avg=788775.38, 90=846335, 99=884735, 99.9=884735, 99.99=884735] 
2019-05-21 06:00:15:368 780 sec: 1017 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=827391, Min=728576, Avg=763884.31, 90=813567, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-21 06:00:25:368 790 sec: 1030 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=877567, Min=712192, Avg=760142.77, 90=808447, 99=877567, 99.9=877567, 99.99=877567] 
2019-05-21 06:00:35:369 800 sec: 1043 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=863231, Min=725504, Avg=764711.38, 90=834047, 99=863231, 99.9=863231, 99.99=863231] 
2019-05-21 06:00:45:368 810 sec: 1056 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=837631, Min=733184, Avg=771761.23, 90=827903, 99=837631, 99.9=837631, 99.99=837631] 
