[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 03:50:03:886 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 03:50:13:827 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=827391, Min=724480, Avg=789077.33, 90=820735, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-21 03:54:23:828 260 sec: 339 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=833535, Min=684544, Avg=758764.31, 90=828415, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 03:54:33:828 270 sec: 352 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=828927, Min=729088, Avg=767547.08, 90=818175, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 03:54:43:827 280 sec: 365 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=845311, Min=697856, Avg=764041.85, 90=809471, 99=845311, 99.9=845311, 99.99=845311] 
2019-05-21 03:54:53:828 290 sec: 379 operations; 1.4 current ops/sec; est completion in 14 minutes [READ: Count=14, Max=850431, Min=706560, Avg=758345.14, 90=834559, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-21 03:55:03:827 300 sec: 391 operations; 1.2 current ops/sec; est completion in 14 minutes [READ: Count=12, Max=891903, Min=724480, Avg=776106.67, 90=845823, 99=891903, 99.9=891903, 99.99=891903] 
2019-05-21 03:55:13:829 310 sec: 404 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=837631, Min=713728, Avg=768531.69, 90=818175, 99=837631, 99.9=837631, 99.99=837631] 
2019-05-21 03:55:23:827 320 sec: 418 operations; 1.4 current ops/sec; est completion in 13 minutes [READ: Count=14, Max=825855, Min=702976, Avg=763465.14, 90=814591, 99=825855, 99.9=825855, 99.99=825855] 
2019-05-21 03:55:33:827 330 sec: 431 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=862719, Min=716288, Avg=762899.69, 90=807935, 99=862719, 99.9=862719, 99.99=862719] 
2019-05-21 03:55:43:827 340 sec: 444 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=814591, Min=717824, Avg=766326.15, 90=813567, 99=814591, 99.9=814591, 99.99=814591] 
2019-05-21 03:55:53:827 350 sec: 457 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=825343, Min=708608, Avg=762781.54, 90=810495, 99=825343, 99.9=825343, 99.99=825343] 
2019-05-21 03:56:03:828 360 sec: 470 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=886271, Min=715264, Avg=769949.54, 90=847359, 99=886271, 99.9=886271, 99.99=886271] 
2019-05-21 03:56:13:828 370 sec: 483 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=834047, Min=714240, Avg=771761.23, 90=808959, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-21 03:56:23:828 380 sec: 496 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=867839, Min=694784, Avg=781883.08, 90=860671, 99=867839, 99.9=867839, 99.99=867839] 
2019-05-21 03:56:33:827 390 sec: 509 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=854015, Min=709632, Avg=765853.54, 90=811519, 99=854015, 99.9=854015, 99.99=854015] 
2019-05-21 03:56:43:828 400 sec: 522 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=835583, Min=712704, Avg=759670.15, 90=822271, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 03:56:53:829 410 sec: 535 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=829439, Min=697344, Avg=766286.77, 90=825343, 99=829439, 99.9=829439, 99.99=829439] 
2019-05-21 03:57:03:827 420 sec: 548 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=837119, Min=710656, Avg=767153.23, 90=826879, 99=837119, 99.9=837119, 99.99=837119] 
2019-05-21 03:57:13:828 430 sec: 561 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=870399, Min=727040, Avg=773769.85, 90=834559, 99=870399, 99.9=870399, 99.99=870399] 
2019-05-21 03:57:23:829 440 sec: 574 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=833023, Min=676352, Avg=744034.46, 90=820223, 99=833023, 99.9=833023, 99.99=833023] 
2019-05-21 03:57:33:827 450 sec: 587 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=826367, Min=722432, Avg=768256, 90=821247, 99=826367, 99.9=826367, 99.99=826367] 
2019-05-21 03:57:43:828 460 sec: 600 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=847871, Min=705536, Avg=759236.92, 90=815615, 99=847871, 99.9=847871, 99.99=847871] 
2019-05-21 03:57:53:833 470 sec: 613 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=838655, Min=708096, Avg=760182.15, 90=816639, 99=838655, 99.9=838655, 99.99=838655] 
2019-05-21 03:58:03:828 480 sec: 626 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=872959, Min=708608, Avg=773888, 90=807423, 99=872959, 99.9=872959, 99.99=872959] 
2019-05-21 03:58:13:827 490 sec: 639 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=811519, Min=707584, Avg=760694.15, 90=804351, 99=811519, 99.9=811519, 99.99=811519] 
2019-05-21 03:58:23:828 500 sec: 653 operations; 1.4 current ops/sec; est completion in 10 minutes [READ: Count=14, Max=825343, Min=679936, Avg=762368, 90=816639, 99=825343, 99.9=825343, 99.99=825343] 
2019-05-21 03:58:33:828 510 sec: 666 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=832511, Min=713216, Avg=764356.92, 90=825855, 99=832511, 99.9=832511, 99.99=832511] 
2019-05-21 03:58:43:828 520 sec: 679 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=814591, Min=713728, Avg=759433.85, 90=807423, 99=814591, 99.9=814591, 99.99=814591] 
2019-05-21 03:58:53:829 530 sec: 692 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=854527, Min=699392, Avg=760536.62, 90=814079, 99=854527, 99.9=854527, 99.99=854527] 
2019-05-21 03:59:03:828 540 sec: 705 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=911359, Min=711680, Avg=767507.69, 90=816127, 99=911359, 99.9=911359, 99.99=911359] 
2019-05-21 03:59:13:828 550 sec: 718 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=834047, Min=699392, Avg=759473.23, 90=804863, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-21 03:59:23:827 560 sec: 731 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=854527, Min=697344, Avg=763529.85, 90=837631, 99=854527, 99.9=854527, 99.99=854527] 
2019-05-21 03:59:33:828 570 sec: 744 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=1016319, Min=700416, Avg=791611.08, 90=827903, 99=1016319, 99.9=1016319, 99.99=1016319] 
2019-05-21 03:59:43:828 580 sec: 757 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=834047, Min=713216, Avg=764238.77, 90=804863, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-21 03:59:53:827 590 sec: 770 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=806911, Min=730624, Avg=761245.54, 90=802303, 99=806911, 99.9=806911, 99.99=806911] 
2019-05-21 04:00:03:827 600 sec: 783 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=841727, Min=680448, Avg=768098.46, 90=812543, 99=841727, 99.9=841727, 99.99=841727] 
2019-05-21 04:00:13:827 610 sec: 796 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=840703, Min=728064, Avg=773297.23, 90=814079, 99=840703, 99.9=840703, 99.99=840703] 
2019-05-21 04:00:23:829 620 sec: 809 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=820223, Min=695808, Avg=767232, 90=810495, 99=820223, 99.9=820223, 99.99=820223] 
2019-05-21 04:00:33:827 630 sec: 822 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=844287, Min=710656, Avg=766798.77, 90=820223, 99=844287, 99.9=844287, 99.99=844287] 
2019-05-21 04:00:43:827 640 sec: 835 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=810495, Min=688640, Avg=752738.46, 90=806911, 99=810495, 99.9=810495, 99.99=810495] 
2019-05-21 04:00:53:828 650 sec: 848 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=828927, Min=709632, Avg=771446.15, 90=828415, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 04:01:03:828 660 sec: 861 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=843775, Min=719872, Avg=775384.62, 90=837631, 99=843775, 99.9=843775, 99.99=843775] 
2019-05-21 04:01:13:827 670 sec: 874 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=893439, Min=714752, Avg=765735.38, 90=809471, 99=893439, 99.9=893439, 99.99=893439] 
2019-05-21 04:01:23:827 680 sec: 887 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=830463, Min=696832, Avg=761836.31, 90=824831, 99=830463, 99.9=830463, 99.99=830463] 
2019-05-21 04:01:33:828 690 sec: 901 operations; 1.4 current ops/sec; est completion in 7 minutes [READ: Count=14, Max=829439, Min=705024, Avg=761965.71, 90=820735, 99=829439, 99.9=829439, 99.99=829439] 
2019-05-21 04:01:43:828 700 sec: 914 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=836607, Min=716288, Avg=760497.23, 90=835071, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-21 04:01:53:828 710 sec: 927 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=849407, Min=691200, Avg=763569.23, 90=821247, 99=849407, 99.9=849407, 99.99=849407] 
2019-05-21 04:02:03:828 720 sec: 940 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=833023, Min=709120, Avg=768807.38, 90=816639, 99=833023, 99.9=833023, 99.99=833023] 
2019-05-21 04:02:13:827 730 sec: 953 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=850943, Min=701440, Avg=764396.31, 90=802815, 99=850943, 99.9=850943, 99.99=850943] 
2019-05-21 04:02:23:829 740 sec: 966 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=821759, Min=696832, Avg=751556.92, 90=813567, 99=821759, 99.9=821759, 99.99=821759] 
2019-05-21 04:02:33:827 750 sec: 979 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=844287, Min=714240, Avg=771367.38, 90=837631, 99=844287, 99.9=844287, 99.99=844287] 
2019-05-21 04:02:43:828 760 sec: 992 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=848383, Min=715776, Avg=766680.62, 90=824831, 99=848383, 99.9=848383, 99.99=848383] 
2019-05-21 04:02:53:829 770 sec: 1005 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=835071, Min=718848, Avg=756440.62, 90=822271, 99=835071, 99.9=835071, 99.99=835071] 
2019-05-21 04:03:03:827 780 sec: 1019 operations; 1.4 current ops/sec; est completion in 6 minutes [READ: Count=14, Max=836607, Min=707072, Avg=760246.86, 90=812031, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-21 04:03:13:827 790 sec: 1032 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=840191, Min=692224, Avg=769713.23, 90=822271, 99=840191, 99.9=840191, 99.99=840191] 
2019-05-21 04:03:23:830 800 sec: 1044 operations; 1.2 current ops/sec; est completion in 5 minutes [READ: Count=12, Max=862719, Min=724992, Avg=778752, 90=834047, 99=862719, 99.9=862719, 99.99=862719] 
2019-05-21 04:03:33:829 810 sec: 1057 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=847871, Min=720384, Avg=765735.38, 90=818175, 99=847871, 99.9=847871, 99.99=847871] 
