[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 02:49:24:548 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 02:49:34:499 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=837631, Min=723968, Avg=772010.67, 90=814591, 99=837631, 99.9=837631, 99.99=837631] 
2019-05-21 02:53:44:496 260 sec: 338 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=820223, Min=699904, Avg=752384, 90=818175, 99=820223, 99.9=820223, 99.99=820223] 
2019-05-21 02:53:54:496 270 sec: 351 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=813567, Min=718336, Avg=760260.92, 90=808959, 99=813567, 99.9=813567, 99.99=813567] 
2019-05-21 02:54:04:496 280 sec: 364 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=830975, Min=713216, Avg=760182.15, 90=807935, 99=830975, 99.9=830975, 99.99=830975] 
2019-05-21 02:54:14:495 290 sec: 377 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=840703, Min=715264, Avg=766286.77, 90=806911, 99=840703, 99.9=840703, 99.99=840703] 
2019-05-21 02:54:24:495 300 sec: 391 operations; 1.4 current ops/sec; est completion in 14 minutes [READ: Count=14, Max=795647, Min=698368, Avg=753298.29, 90=787967, 99=795647, 99.9=795647, 99.99=795647] 
2019-05-21 02:54:34:497 310 sec: 404 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=815615, Min=706048, Avg=762978.46, 90=813567, 99=815615, 99.9=815615, 99.99=815615] 
2019-05-21 02:54:44:497 320 sec: 417 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=841215, Min=725504, Avg=768019.69, 90=815103, 99=841215, 99.9=841215, 99.99=841215] 
2019-05-21 02:54:54:495 330 sec: 430 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=824831, Min=713728, Avg=768019.69, 90=817663, 99=824831, 99.9=824831, 99.99=824831] 
2019-05-21 02:55:04:496 340 sec: 442 operations; 1.2 current ops/sec; est completion in 13 minutes [READ: Count=12, Max=876543, Min=706560, Avg=784256, 90=848383, 99=876543, 99.9=876543, 99.99=876543] 
2019-05-21 02:55:14:496 350 sec: 455 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=809471, Min=710144, Avg=767901.54, 90=804351, 99=809471, 99.9=809471, 99.99=809471] 
2019-05-21 02:55:24:497 360 sec: 469 operations; 1.4 current ops/sec; est completion in 13 minutes [READ: Count=14, Max=849919, Min=712192, Avg=763428.57, 90=811519, 99=849919, 99.9=849919, 99.99=849919] 
2019-05-21 02:55:34:498 370 sec: 482 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=829439, Min=682496, Avg=752699.08, 90=814079, 99=829439, 99.9=829439, 99.99=829439] 
2019-05-21 02:55:44:496 380 sec: 495 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=842239, Min=702464, Avg=765696, 90=822783, 99=842239, 99.9=842239, 99.99=842239] 
2019-05-21 02:55:54:497 390 sec: 508 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=816127, Min=713728, Avg=763214.77, 90=812543, 99=816127, 99.9=816127, 99.99=816127] 
2019-05-21 02:56:04:496 400 sec: 521 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=851455, Min=723968, Avg=765617.23, 90=833023, 99=851455, 99.9=851455, 99.99=851455] 
2019-05-21 02:56:14:496 410 sec: 534 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=821247, Min=710144, Avg=758331.08, 90=802303, 99=821247, 99.9=821247, 99.99=821247] 
2019-05-21 02:56:24:498 420 sec: 547 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=841727, Min=684032, Avg=755259.08, 90=841215, 99=841727, 99.9=841727, 99.99=841727] 
2019-05-21 02:56:34:496 430 sec: 561 operations; 1.4 current ops/sec; est completion in 12 minutes [READ: Count=14, Max=842751, Min=713728, Avg=762989.71, 90=814079, 99=842751, 99.9=842751, 99.99=842751] 
2019-05-21 02:56:44:496 440 sec: 574 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=847359, Min=709120, Avg=762112, 90=802815, 99=847359, 99.9=847359, 99.99=847359] 
2019-05-21 02:56:54:497 450 sec: 587 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=851967, Min=705536, Avg=765932.31, 90=838143, 99=851967, 99.9=851967, 99.99=851967] 
2019-05-21 02:57:04:497 460 sec: 600 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=850943, Min=708608, Avg=763411.69, 90=814079, 99=850943, 99.9=850943, 99.99=850943] 
2019-05-21 02:57:14:496 470 sec: 613 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=800767, Min=741888, Avg=775148.31, 90=800255, 99=800767, 99.9=800767, 99.99=800767] 
2019-05-21 02:57:24:497 480 sec: 626 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=845823, Min=707584, Avg=763963.08, 90=820223, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-21 02:57:34:496 490 sec: 639 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=840191, Min=681472, Avg=766601.85, 90=814591, 99=840191, 99.9=840191, 99.99=840191] 
2019-05-21 02:57:44:496 500 sec: 652 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=849407, Min=702464, Avg=767901.54, 90=809983, 99=849407, 99.9=849407, 99.99=849407] 
2019-05-21 02:57:54:497 510 sec: 665 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=837631, Min=704000, Avg=762860.31, 90=822783, 99=837631, 99.9=837631, 99.99=837631] 
2019-05-21 02:58:04:496 520 sec: 678 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=847359, Min=702464, Avg=762112, 90=836607, 99=847359, 99.9=847359, 99.99=847359] 
2019-05-21 02:58:14:496 530 sec: 691 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=830463, Min=692736, Avg=768728.62, 90=820735, 99=830463, 99.9=830463, 99.99=830463] 
2019-05-21 02:58:24:497 540 sec: 704 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=828927, Min=711680, Avg=772115.69, 90=814591, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 02:58:34:496 550 sec: 717 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=822783, Min=702976, Avg=759709.54, 90=803839, 99=822783, 99.9=822783, 99.99=822783] 
2019-05-21 02:58:44:496 560 sec: 730 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=850431, Min=714752, Avg=761796.92, 90=812543, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-21 02:58:54:497 570 sec: 743 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=829951, Min=704512, Avg=768452.92, 90=818687, 99=829951, 99.9=829951, 99.99=829951] 
2019-05-21 02:59:04:496 580 sec: 756 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=861183, Min=683008, Avg=775108.92, 90=835583, 99=861183, 99.9=861183, 99.99=861183] 
2019-05-21 02:59:14:496 590 sec: 769 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=831999, Min=718336, Avg=763451.08, 90=823295, 99=831999, 99.9=831999, 99.99=831999] 
2019-05-21 02:59:24:497 600 sec: 783 operations; 1.4 current ops/sec; est completion in 9 minutes [READ: Count=14, Max=822271, Min=712704, Avg=757138.29, 90=811007, 99=822271, 99.9=822271, 99.99=822271] 
2019-05-21 02:59:34:497 610 sec: 795 operations; 1.2 current ops/sec; est completion in 9 minutes [READ: Count=12, Max=829439, Min=721920, Avg=767232, 90=823807, 99=829439, 99.9=829439, 99.99=829439] 
2019-05-21 02:59:44:497 620 sec: 809 operations; 1.4 current ops/sec; est completion in 8 minutes [READ: Count=14, Max=854015, Min=670720, Avg=763428.57, 90=843263, 99=854015, 99.9=854015, 99.99=854015] 
2019-05-21 02:59:54:498 630 sec: 822 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=836095, Min=714752, Avg=761521.23, 90=834047, 99=836095, 99.9=836095, 99.99=836095] 
2019-05-21 03:00:04:497 640 sec: 835 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=848383, Min=730112, Avg=767310.77, 90=817663, 99=848383, 99.9=848383, 99.99=848383] 
2019-05-21 03:00:14:496 650 sec: 848 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=851967, Min=635392, Avg=761166.77, 90=815103, 99=851967, 99.9=851967, 99.99=851967] 
2019-05-21 03:00:24:496 660 sec: 861 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=856575, Min=706048, Avg=763490.46, 90=816639, 99=856575, 99.9=856575, 99.99=856575] 
2019-05-21 03:00:34:496 670 sec: 874 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=837631, Min=713728, Avg=765223.38, 90=834559, 99=837631, 99.9=837631, 99.99=837631] 
2019-05-21 03:00:44:495 680 sec: 887 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=834559, Min=729600, Avg=768256, 90=801791, 99=834559, 99.9=834559, 99.99=834559] 
2019-05-21 03:00:54:496 690 sec: 900 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=874495, Min=720896, Avg=769122.46, 90=827903, 99=874495, 99.9=874495, 99.99=874495] 
2019-05-21 03:01:04:496 700 sec: 913 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=888319, Min=709120, Avg=764002.46, 90=829951, 99=888319, 99.9=888319, 99.99=888319] 
2019-05-21 03:01:14:496 710 sec: 926 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=830463, Min=707584, Avg=766680.62, 90=823807, 99=830463, 99.9=830463, 99.99=830463] 
2019-05-21 03:01:24:496 720 sec: 939 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=837631, Min=719360, Avg=756283.08, 90=825855, 99=837631, 99.9=837631, 99.99=837631] 
2019-05-21 03:01:34:496 730 sec: 952 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=851967, Min=715776, Avg=772430.77, 90=828415, 99=851967, 99.9=851967, 99.99=851967] 
2019-05-21 03:01:44:497 740 sec: 966 operations; 1.4 current ops/sec; est completion in 6 minutes [READ: Count=14, Max=834047, Min=685568, Avg=753664, 90=822783, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-21 03:01:54:496 750 sec: 979 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=838655, Min=706560, Avg=758567.38, 90=836095, 99=838655, 99.9=838655, 99.99=838655] 
2019-05-21 03:02:04:497 760 sec: 992 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=882687, Min=711168, Avg=771170.46, 90=833535, 99=882687, 99.9=882687, 99.99=882687] 
2019-05-21 03:02:14:496 770 sec: 1005 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=849407, Min=705024, Avg=776290.46, 90=835583, 99=849407, 99.9=849407, 99.99=849407] 
2019-05-21 03:02:24:497 780 sec: 1018 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=838143, Min=706560, Avg=761363.69, 90=828415, 99=838143, 99.9=838143, 99.99=838143] 
2019-05-21 03:02:34:496 790 sec: 1031 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=860159, Min=714752, Avg=772233.85, 90=826367, 99=860159, 99.9=860159, 99.99=860159] 
2019-05-21 03:02:44:497 800 sec: 1044 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=863231, Min=713216, Avg=778929.23, 90=831487, 99=863231, 99.9=863231, 99.99=863231] 
2019-05-21 03:02:54:497 810 sec: 1057 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=847871, Min=702464, Avg=770422.15, 90=843263, 99=847871, 99.9=847871, 99.99=847871] 
