[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 01:52:56:178 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 01:53:06:104 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=843263, Min=710656, Avg=780074.67, 90=837631, 99=843263, 99.9=843263, 99.99=843263] 
2019-05-21 01:59:46:101 410 sec: 533 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=836095, Min=692736, Avg=752384, 90=826879, 99=836095, 99.9=836095, 99.99=836095] 
2019-05-21 01:59:56:101 420 sec: 546 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=835583, Min=676352, Avg=757070.77, 90=816127, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 02:00:06:102 430 sec: 559 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=901631, Min=700928, Avg=774478.77, 90=837631, 99=901631, 99.9=901631, 99.99=901631] 
2019-05-21 02:00:16:102 440 sec: 572 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=844799, Min=710144, Avg=764002.46, 90=817151, 99=844799, 99.9=844799, 99.99=844799] 
2019-05-21 02:00:26:101 450 sec: 586 operations; 1.4 current ops/sec; est completion in 11 minutes [READ: Count=14, Max=839167, Min=690688, Avg=755053.71, 90=819199, 99=839167, 99.9=839167, 99.99=839167] 
2019-05-21 02:00:36:101 460 sec: 599 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=833535, Min=691712, Avg=761993.85, 90=832511, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 02:00:46:101 470 sec: 612 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=850431, Min=704512, Avg=767192.62, 90=836607, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-21 02:00:56:102 480 sec: 625 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=849919, Min=678912, Avg=758606.77, 90=819711, 99=849919, 99.9=849919, 99.99=849919] 
2019-05-21 02:01:06:101 490 sec: 638 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=852479, Min=702464, Avg=759867.08, 90=819199, 99=852479, 99.9=852479, 99.99=852479] 
2019-05-21 02:01:16:101 500 sec: 651 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=834047, Min=690176, Avg=769161.85, 90=821247, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-21 02:01:26:101 510 sec: 664 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=866815, Min=703488, Avg=780740.92, 90=825855, 99=866815, 99.9=866815, 99.99=866815] 
2019-05-21 02:01:36:101 520 sec: 677 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=830975, Min=709632, Avg=756204.31, 90=821759, 99=830975, 99.9=830975, 99.99=830975] 
2019-05-21 02:01:46:101 530 sec: 690 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=858623, Min=708096, Avg=755180.31, 90=815615, 99=858623, 99.9=858623, 99.99=858623] 
2019-05-21 02:01:56:101 540 sec: 703 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=869887, Min=720384, Avg=768728.62, 90=856063, 99=869887, 99.9=869887, 99.99=869887] 
2019-05-21 02:02:06:101 550 sec: 717 operations; 1.4 current ops/sec; est completion in 10 minutes [READ: Count=14, Max=845823, Min=711680, Avg=763830.86, 90=829951, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-21 02:02:16:101 560 sec: 730 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=826879, Min=705024, Avg=767192.62, 90=810495, 99=826879, 99.9=826879, 99.99=826879] 
2019-05-21 02:02:26:101 570 sec: 743 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=864255, Min=705024, Avg=763884.31, 90=840191, 99=864255, 99.9=864255, 99.99=864255] 
2019-05-21 02:02:36:101 580 sec: 756 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=830463, Min=700416, Avg=762584.62, 90=824831, 99=830463, 99.9=830463, 99.99=830463] 
2019-05-21 02:02:46:101 590 sec: 769 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=835071, Min=700416, Avg=758016, 90=815103, 99=835071, 99.9=835071, 99.99=835071] 
2019-05-21 02:02:56:101 600 sec: 782 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=862719, Min=707584, Avg=768059.08, 90=829439, 99=862719, 99.9=862719, 99.99=862719] 
2019-05-21 02:03:06:101 610 sec: 795 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=822783, Min=696832, Avg=759276.31, 90=822271, 99=822783, 99.9=822783, 99.99=822783] 
2019-05-21 02:03:16:101 620 sec: 808 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=821759, Min=723456, Avg=761875.69, 90=806911, 99=821759, 99.9=821759, 99.99=821759] 
2019-05-21 02:03:26:101 630 sec: 821 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=840191, Min=699904, Avg=758646.15, 90=825855, 99=840191, 99.9=840191, 99.99=840191] 
2019-05-21 02:03:36:101 640 sec: 835 operations; 1.4 current ops/sec; est completion in 8 minutes [READ: Count=14, Max=828415, Min=700928, Avg=759808, 90=818175, 99=828415, 99.9=828415, 99.99=828415] 
2019-05-21 02:03:46:101 650 sec: 848 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=815615, Min=704000, Avg=761757.54, 90=808959, 99=815615, 99.9=815615, 99.99=815615] 
2019-05-21 02:03:56:101 660 sec: 861 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=824831, Min=712704, Avg=762663.38, 90=822271, 99=824831, 99.9=824831, 99.99=824831] 
2019-05-21 02:04:06:101 670 sec: 874 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=811519, Min=715264, Avg=758212.92, 90=809983, 99=811519, 99.9=811519, 99.99=811519] 
2019-05-21 02:04:16:101 680 sec: 887 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=841215, Min=713728, Avg=763766.15, 90=840191, 99=841215, 99.9=841215, 99.99=841215] 
2019-05-21 02:04:26:101 690 sec: 900 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=821247, Min=706560, Avg=769122.46, 90=820735, 99=821247, 99.9=821247, 99.99=821247] 
2019-05-21 02:04:36:101 700 sec: 913 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=858111, Min=699904, Avg=760969.85, 90=814079, 99=858111, 99.9=858111, 99.99=858111] 
2019-05-21 02:04:46:101 710 sec: 926 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=835071, Min=697344, Avg=763136, 90=819199, 99=835071, 99.9=835071, 99.99=835071] 
2019-05-21 02:04:56:101 720 sec: 939 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=860671, Min=716800, Avg=768886.15, 90=836095, 99=860671, 99.9=860671, 99.99=860671] 
2019-05-21 02:05:06:101 730 sec: 952 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=833535, Min=714752, Avg=769358.77, 90=829951, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 02:05:16:102 740 sec: 965 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=834559, Min=706048, Avg=765065.85, 90=833023, 99=834559, 99.9=834559, 99.99=834559] 
2019-05-21 02:05:26:101 750 sec: 978 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=838143, Min=705024, Avg=765065.85, 90=830975, 99=838143, 99.9=838143, 99.99=838143] 
2019-05-21 02:05:36:101 760 sec: 992 operations; 1.4 current ops/sec; est completion in 6 minutes [READ: Count=14, Max=840703, Min=705024, Avg=764013.71, 90=833023, 99=840703, 99.9=840703, 99.99=840703] 
2019-05-21 02:05:46:101 770 sec: 1004 operations; 1.2 current ops/sec; est completion in 6 minutes [READ: Count=12, Max=842751, Min=718848, Avg=775381.33, 90=836607, 99=842751, 99.9=842751, 99.99=842751] 
2019-05-21 02:05:56:101 780 sec: 1018 operations; 1.4 current ops/sec; est completion in 6 minutes [READ: Count=14, Max=835583, Min=691712, Avg=758089.14, 90=829439, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 02:06:06:101 790 sec: 1031 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=881663, Min=683008, Avg=766286.77, 90=878591, 99=881663, 99.9=881663, 99.99=881663] 
2019-05-21 02:06:16:101 800 sec: 1043 operations; 1.2 current ops/sec; est completion in 5 minutes [READ: Count=12, Max=864767, Min=712704, Avg=777216, 90=856063, 99=864767, 99.9=864767, 99.99=864767] 
2019-05-21 02:06:26:101 810 sec: 1056 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=885759, Min=716288, Avg=788224, 90=857599, 99=885759, 99.9=885759, 99.99=885759] 
