[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 04:46:40:926 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 04:46:50:870 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=848895, Min=711680, Avg=779221.33, 90=848383, 99=848895, 99.9=848895, 99.99=848895] 
2019-05-21 04:51:00:869 260 sec: 339 operations; 1.2 current ops/sec; est completion in 14 minutes [READ: Count=12, Max=870911, Min=716288, Avg=770176, 90=855551, 99=870911, 99.9=870911, 99.99=870911] 
2019-05-21 04:51:10:869 270 sec: 353 operations; 1.4 current ops/sec; est completion in 14 minutes [READ: Count=14, Max=802815, Min=701440, Avg=763172.57, 90=802303, 99=802815, 99.9=802815, 99.99=802815] 
2019-05-21 04:51:20:869 280 sec: 366 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=819711, Min=714240, Avg=759906.46, 90=813567, 99=819711, 99.9=819711, 99.99=819711] 
2019-05-21 04:51:30:868 290 sec: 379 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=817663, Min=663552, Avg=756283.08, 90=813055, 99=817663, 99.9=817663, 99.99=817663] 
2019-05-21 04:51:40:869 300 sec: 392 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=812031, Min=699392, Avg=759473.23, 90=795647, 99=812031, 99.9=812031, 99.99=812031] 
2019-05-21 04:51:50:869 310 sec: 405 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=836607, Min=712704, Avg=763136, 90=817663, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-21 04:52:00:868 320 sec: 418 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=845823, Min=700416, Avg=772982.15, 90=833023, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-21 04:52:10:868 330 sec: 431 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=811519, Min=715264, Avg=760142.77, 90=806911, 99=811519, 99.9=811519, 99.99=811519] 
2019-05-21 04:52:20:868 340 sec: 444 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=832511, Min=724480, Avg=765853.54, 90=813567, 99=832511, 99.9=832511, 99.99=832511] 
2019-05-21 04:52:30:869 350 sec: 458 operations; 1.4 current ops/sec; est completion in 13 minutes [READ: Count=14, Max=825343, Min=693248, Avg=755456, 90=802303, 99=825343, 99.9=825343, 99.99=825343] 
2019-05-21 04:52:40:868 360 sec: 471 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=833535, Min=719872, Avg=773888, 90=824831, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 04:52:50:869 370 sec: 483 operations; 1.2 current ops/sec; est completion in 13 minutes [READ: Count=12, Max=850431, Min=727552, Avg=767829.33, 90=818687, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-21 04:53:00:869 380 sec: 496 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=847871, Min=726016, Avg=780583.38, 90=831487, 99=847871, 99.9=847871, 99.99=847871] 
2019-05-21 04:53:10:868 390 sec: 510 operations; 1.4 current ops/sec; est completion in 12 minutes [READ: Count=14, Max=828927, Min=719872, Avg=756772.57, 90=802303, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 04:53:20:868 400 sec: 522 operations; 1.2 current ops/sec; est completion in 12 minutes [READ: Count=12, Max=858623, Min=719360, Avg=773034.67, 90=809471, 99=858623, 99.9=858623, 99.99=858623] 
2019-05-21 04:53:30:868 410 sec: 536 operations; 1.4 current ops/sec; est completion in 12 minutes [READ: Count=14, Max=839167, Min=707072, Avg=767268.57, 90=806911, 99=839167, 99.9=839167, 99.99=839167] 
2019-05-21 04:53:40:868 420 sec: 549 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=827391, Min=706048, Avg=760576, 90=825343, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-21 04:53:50:869 430 sec: 562 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=824319, Min=713216, Avg=767940.92, 90=809983, 99=824319, 99.9=824319, 99.99=824319] 
2019-05-21 04:54:00:868 440 sec: 575 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=842751, Min=724992, Avg=773848.62, 90=835583, 99=842751, 99.9=842751, 99.99=842751] 
2019-05-21 04:54:10:868 450 sec: 588 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=848895, Min=656384, Avg=761009.23, 90=821247, 99=848895, 99.9=848895, 99.99=848895] 
2019-05-21 04:54:20:868 460 sec: 601 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=864255, Min=721920, Avg=773572.92, 90=821247, 99=864255, 99.9=864255, 99.99=864255] 
2019-05-21 04:54:30:869 470 sec: 614 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=816639, Min=704000, Avg=760930.46, 90=816639, 99=816639, 99.9=816639, 99.99=816639] 
2019-05-21 04:54:40:868 480 sec: 627 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=840703, Min=704000, Avg=756834.46, 90=799231, 99=840703, 99.9=840703, 99.99=840703] 
2019-05-21 04:54:50:868 490 sec: 640 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=856063, Min=697344, Avg=778811.08, 90=833535, 99=856063, 99.9=856063, 99.99=856063] 
2019-05-21 04:55:00:869 500 sec: 653 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=880639, Min=720896, Avg=774281.85, 90=827391, 99=880639, 99.9=880639, 99.99=880639] 
2019-05-21 04:55:10:868 510 sec: 666 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=832511, Min=694272, Avg=769910.15, 90=828415, 99=832511, 99.9=832511, 99.99=832511] 
2019-05-21 04:55:20:868 520 sec: 679 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=820223, Min=697344, Avg=760064, 90=812543, 99=820223, 99.9=820223, 99.99=820223] 
2019-05-21 04:55:30:868 530 sec: 692 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=824319, Min=716288, Avg=775660.31, 90=823807, 99=824319, 99.9=824319, 99.99=824319] 
2019-05-21 04:55:40:868 540 sec: 705 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=833535, Min=702976, Avg=763096.62, 90=819711, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 04:55:50:868 550 sec: 718 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=856575, Min=713216, Avg=766050.46, 90=826367, 99=856575, 99.9=856575, 99.99=856575] 
2019-05-21 04:56:00:869 560 sec: 731 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=836095, Min=711168, Avg=769043.69, 90=826879, 99=836095, 99.9=836095, 99.99=836095] 
2019-05-21 04:56:10:869 570 sec: 744 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=840703, Min=719872, Avg=768413.54, 90=837631, 99=840703, 99.9=840703, 99.99=840703] 
2019-05-21 04:56:20:868 580 sec: 757 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=822783, Min=707072, Avg=760260.92, 90=822271, 99=822783, 99.9=822783, 99.99=822783] 
2019-05-21 04:56:30:869 590 sec: 770 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=836095, Min=717824, Avg=766798.77, 90=809983, 99=836095, 99.9=836095, 99.99=836095] 
2019-05-21 04:56:40:869 600 sec: 783 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=859135, Min=711168, Avg=765026.46, 90=836095, 99=859135, 99.9=859135, 99.99=859135] 
2019-05-21 04:56:50:869 610 sec: 796 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=836607, Min=718336, Avg=774518.15, 90=809471, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-21 04:57:00:868 620 sec: 809 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=823807, Min=724480, Avg=766759.38, 90=796671, 99=823807, 99.9=823807, 99.99=823807] 
2019-05-21 04:57:10:869 630 sec: 822 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=850943, Min=726528, Avg=773612.31, 90=811007, 99=850943, 99.9=850943, 99.99=850943] 
2019-05-21 04:57:20:869 640 sec: 835 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=836607, Min=687104, Avg=766877.54, 90=835071, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-21 04:57:30:868 650 sec: 848 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=828927, Min=724992, Avg=775739.08, 90=823295, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 04:57:40:868 660 sec: 861 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=840703, Min=708096, Avg=755140.92, 90=807423, 99=840703, 99.9=840703, 99.99=840703] 
2019-05-21 04:57:50:869 670 sec: 874 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=838655, Min=723968, Avg=769476.92, 90=827903, 99=838655, 99.9=838655, 99.99=838655] 
2019-05-21 04:58:00:869 680 sec: 887 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=843263, Min=713728, Avg=767822.77, 90=817663, 99=843263, 99.9=843263, 99.99=843263] 
2019-05-21 04:58:10:868 690 sec: 900 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=879615, Min=717312, Avg=775424, 90=829951, 99=879615, 99.9=879615, 99.99=879615] 
2019-05-21 04:58:20:868 700 sec: 913 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=818175, Min=708096, Avg=771840, 90=818175, 99=818175, 99.9=818175, 99.99=818175] 
2019-05-21 04:58:30:869 710 sec: 926 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=846335, Min=713728, Avg=767704.62, 90=817151, 99=846335, 99.9=846335, 99.99=846335] 
2019-05-21 04:58:40:868 720 sec: 939 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=849407, Min=714752, Avg=770343.38, 90=845311, 99=849407, 99.9=849407, 99.99=849407] 
2019-05-21 04:58:50:869 730 sec: 952 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=837119, Min=707584, Avg=775305.85, 90=825855, 99=837119, 99.9=837119, 99.99=837119] 
2019-05-21 04:59:00:869 740 sec: 965 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=845823, Min=734720, Avg=772509.54, 90=843775, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-21 04:59:10:868 750 sec: 978 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=842751, Min=708096, Avg=772233.85, 90=818687, 99=842751, 99.9=842751, 99.99=842751] 
2019-05-21 04:59:20:868 760 sec: 991 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=816639, Min=713216, Avg=773060.92, 90=814079, 99=816639, 99.9=816639, 99.99=816639] 
2019-05-21 04:59:30:868 770 sec: 1004 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=854015, Min=726016, Avg=780071.38, 90=837119, 99=854015, 99.9=854015, 99.99=854015] 
2019-05-21 04:59:40:869 780 sec: 1017 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=827903, Min=711680, Avg=763726.77, 90=815103, 99=827903, 99.9=827903, 99.99=827903] 
2019-05-21 04:59:50:868 790 sec: 1030 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=827391, Min=714752, Avg=775108.92, 90=824831, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-21 05:00:00:868 800 sec: 1043 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=827391, Min=723456, Avg=771288.62, 90=825343, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-21 05:00:10:868 810 sec: 1056 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=876543, Min=710656, Avg=769122.46, 90=829951, 99=876543, 99.9=876543, 99.99=876543] 
