[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-22 04:10:13:001 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-22 04:10:22:926 10 sec: 11 operations; 1.1 current ops/sec; est completion in 22 minutes [READ: Count=11, Max=856575, Min=705024, Avg=800884.36, 90=849407, 99=856575, 99.9=856575, 99.99=856575] 
2019-05-22 04:14:42:922 270 sec: 342 operations; 1.3 current ops/sec; est completion in 15 minutes [READ: Count=13, Max=839167, Min=738304, Avg=789720.62, 90=831999, 99=839167, 99.9=839167, 99.99=839167] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:14:52:922 280 sec: 355 operations; 1.3 current ops/sec; est completion in 15 minutes [READ: Count=13, Max=830975, Min=741888, Avg=784285.54, 90=813567, 99=830975, 99.9=830975, 99.99=830975] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:15:02:922 290 sec: 367 operations; 1.2 current ops/sec; est completion in 14 minutes [READ: Count=12, Max=846847, Min=654336, Avg=780245.33, 90=833535, 99=846847, 99.9=846847, 99.99=846847] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:15:12:922 300 sec: 380 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=878591, Min=736768, Avg=811027.69, 90=863743, 99=878591, 99.9=878591, 99.99=878591] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:15:22:922 310 sec: 392 operations; 1.2 current ops/sec; est completion in 14 minutes [READ: Count=12, Max=846847, Min=741376, Avg=792533.33, 90=826367, 99=846847, 99.9=846847, 99.99=846847] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:15:32:922 320 sec: 405 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=864255, Min=730624, Avg=789956.92, 90=835583, 99=864255, 99.9=864255, 99.99=864255] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:15:42:922 330 sec: 418 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=867839, Min=688640, Avg=789602.46, 90=864767, 99=867839, 99.9=867839, 99.99=867839] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:15:52:922 340 sec: 430 operations; 1.2 current ops/sec; est completion in 14 minutes [READ: Count=12, Max=850431, Min=717312, Avg=793984, 90=846335, 99=850431, 99.9=850431, 99.99=850431] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:16:02:922 350 sec: 443 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=862207, Min=740352, Avg=796809.85, 90=836607, 99=862207, 99.9=862207, 99.99=862207] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:16:12:924 360 sec: 455 operations; 1.2 current ops/sec; est completion in 13 minutes [READ: Count=12, Max=847871, Min=739328, Avg=802176, 90=846335, 99=847871, 99.9=847871, 99.99=847871] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:16:22:922 370 sec: 468 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=842751, Min=652800, Avg=782355.69, 90=822271, 99=842751, 99.9=842751, 99.99=842751] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:16:32:922 380 sec: 481 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=824319, Min=743936, Avg=792398.77, 90=823295, 99=824319, 99.9=824319, 99.99=824319] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:16:42:922 390 sec: 493 operations; 1.2 current ops/sec; est completion in 13 minutes [READ: Count=12, Max=847359, Min=745984, Avg=796757.33, 90=832511, 99=847359, 99.9=847359, 99.99=847359] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:16:52:922 400 sec: 506 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=835583, Min=725504, Avg=789681.23, 90=835071, 99=835583, 99.9=835583, 99.99=835583] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:17:02:922 410 sec: 520 operations; 1.4 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=835071, Min=740352, Avg=786057.85, 90=817151, 99=835071, 99.9=835071, 99.99=835071] [READ-FAILED: Count=1, Max=4999, Min=4996, Avg=4998, 90=4999, 99=4999, 99.9=4999, 99.99=4999] 
2019-05-22 04:17:12:922 420 sec: 532 operations; 1.2 current ops/sec; est completion in 12 minutes [READ: Count=12, Max=850431, Min=752128, Avg=790997.33, 90=826367, 99=850431, 99.9=850431, 99.99=850431] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:17:22:922 430 sec: 545 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=845823, Min=730624, Avg=786688, 90=823807, 99=845823, 99.9=845823, 99.99=845823] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:17:32:922 440 sec: 557 operations; 1.2 current ops/sec; est completion in 12 minutes [READ: Count=12, Max=831999, Min=754176, Avg=796160, 90=821247, 99=831999, 99.9=831999, 99.99=831999] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:17:42:922 450 sec: 570 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=872447, Min=745472, Avg=807010.46, 90=865279, 99=872447, 99.9=872447, 99.99=872447] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:17:52:922 460 sec: 583 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=834559, Min=645632, Avg=780465.23, 90=821759, 99=834559, 99.9=834559, 99.99=834559] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:18:02:922 470 sec: 595 operations; 1.2 current ops/sec; est completion in 11 minutes [READ: Count=12, Max=818175, Min=736768, Avg=780842.67, 90=814591, 99=818175, 99.9=818175, 99.99=818175] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:18:12:922 480 sec: 608 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=853503, Min=704512, Avg=785545.85, 90=839679, 99=853503, 99.9=853503, 99.99=853503] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:18:22:922 490 sec: 621 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=839167, Min=691712, Avg=784955.08, 90=825855, 99=839167, 99.9=839167, 99.99=839167] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:18:32:922 500 sec: 633 operations; 1.2 current ops/sec; est completion in 11 minutes [READ: Count=12, Max=855039, Min=709120, Avg=792149.33, 90=845823, 99=855039, 99.9=855039, 99.99=855039] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:18:42:922 510 sec: 646 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=847359, Min=737280, Avg=796455.38, 90=846847, 99=847359, 99.9=847359, 99.99=847359] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:18:52:922 520 sec: 659 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=865279, Min=715264, Avg=791020.31, 90=844287, 99=865279, 99.9=865279, 99.99=865279] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:19:02:922 530 sec: 671 operations; 1.2 current ops/sec; est completion in 10 minutes [READ: Count=12, Max=845823, Min=739328, Avg=794709.33, 90=839167, 99=845823, 99.9=845823, 99.99=845823] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:19:12:923 540 sec: 684 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=906239, Min=739840, Avg=801378.46, 90=868863, 99=906239, 99.9=906239, 99.99=906239] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:19:22:923 550 sec: 696 operations; 1.2 current ops/sec; est completion in 10 minutes [READ: Count=12, Max=849407, Min=697856, Avg=792021.33, 90=847359, 99=849407, 99.9=849407, 99.99=849407] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:19:32:922 560 sec: 709 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=842751, Min=715264, Avg=788184.62, 90=834047, 99=842751, 99.9=842751, 99.99=842751] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:19:42:922 570 sec: 722 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=846847, Min=748544, Avg=797164.31, 90=834559, 99=846847, 99.9=846847, 99.99=846847] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:19:52:924 580 sec: 734 operations; 1.2 current ops/sec; est completion in 10 minutes [READ: Count=12, Max=844287, Min=738304, Avg=792064, 90=824319, 99=844287, 99.9=844287, 99.99=844287] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 04:20:02:923 590 sec: 747 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=836095, Min=660480, Avg=776526.77, 90=834559, 99=836095, 99.9=836095, 99.99=836095] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
