[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-16 20:06:43:239 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-16 20:06:53:184 10 sec: 12 operations; 1.2 current ops/sec; est completion in 13 minutes [READ: Count=12, Max=873983, Min=703488, Avg=791509.33, 90=859647, 99=873983, 99.9=873983, 99.99=873983] 
2019-05-16 20:11:03:180 260 sec: 330 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=920063, Min=711680, Avg=789326.77, 90=895999, 99=920063, 99.9=920063, 99.99=920063] 
2019-05-16 20:11:13:180 270 sec: 343 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=855039, Min=707072, Avg=777826.46, 90=850431, 99=855039, 99.9=855039, 99.99=855039] 
2019-05-16 20:11:23:180 280 sec: 355 operations; 1.2 current ops/sec; est completion in 8 minutes [READ: Count=12, Max=872959, Min=705536, Avg=783189.33, 90=858623, 99=872959, 99.9=872959, 99.99=872959] 
2019-05-16 20:11:33:180 290 sec: 368 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=878079, Min=708608, Avg=787908.92, 90=856063, 99=878079, 99.9=878079, 99.99=878079] 
2019-05-16 20:11:43:180 300 sec: 381 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=940031, Min=695808, Avg=783379.69, 90=890367, 99=940031, 99.9=940031, 99.99=940031] 
2019-05-16 20:11:53:180 310 sec: 394 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=864767, Min=706048, Avg=779835.08, 90=855551, 99=864767, 99.9=864767, 99.99=864767] 
2019-05-16 20:12:03:180 320 sec: 407 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=881151, Min=701952, Avg=779953.23, 90=855551, 99=881151, 99.9=881151, 99.99=881151] 
2019-05-16 20:12:13:180 330 sec: 419 operations; 1.2 current ops/sec; est completion in 7 minutes [READ: Count=12, Max=891391, Min=675840, Avg=780842.67, 90=885247, 99=891391, 99.9=891391, 99.99=891391] 
2019-05-16 20:12:23:180 340 sec: 432 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=861695, Min=643072, Avg=773376, 90=861695, 99=861695, 99.9=861695, 99.99=861695] 
2019-05-16 20:12:33:180 350 sec: 445 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=895999, Min=700416, Avg=785939.69, 90=879103, 99=895999, 99.9=895999, 99.99=895999] 
2019-05-16 20:12:43:180 360 sec: 458 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=864767, Min=714752, Avg=787121.23, 90=843775, 99=864767, 99.9=864767, 99.99=864767] 
2019-05-16 20:12:53:180 370 sec: 471 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=896511, Min=713728, Avg=780819.69, 90=874495, 99=896511, 99.9=896511, 99.99=896511] 
2019-05-16 20:13:03:180 380 sec: 483 operations; 1.2 current ops/sec; est completion in 6 minutes [READ: Count=12, Max=861695, Min=707584, Avg=775978.67, 90=861695, 99=861695, 99.9=861695, 99.99=861695] 
2019-05-16 20:13:13:181 390 sec: 496 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=870911, Min=686080, Avg=782788.92, 90=846847, 99=870911, 99.9=870911, 99.99=870911] 
2019-05-16 20:13:23:180 400 sec: 509 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=851967, Min=736256, Avg=786727.38, 90=836095, 99=851967, 99.9=851967, 99.99=851967] 
2019-05-16 20:13:33:180 410 sec: 524 operations; 1.5 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=861695, Min=701952, Avg=782631.38, 90=850431, 99=861695, 99.9=861695, 99.99=861695] [READ-FAILED: Count=2, Max=7871, Min=7028, Avg=7450, 90=7871, 99=7871, 99.9=7871, 99.99=7871] 
2019-05-16 20:13:43:184 420 sec: 536 operations; 1.2 current ops/sec; est completion in 6 minutes [READ: Count=12, Max=878591, Min=690176, Avg=787157.33, 90=868351, 99=878591, 99.9=878591, 99.99=878591] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:13:53:180 430 sec: 549 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=838655, Min=695808, Avg=781252.92, 90=837119, 99=838655, 99.9=838655, 99.99=838655] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:14:03:180 440 sec: 562 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=888319, Min=714240, Avg=783261.54, 90=862207, 99=888319, 99.9=888319, 99.99=888319] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:14:13:180 450 sec: 575 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=853503, Min=729088, Avg=782040.62, 90=848895, 99=853503, 99.9=853503, 99.99=853503] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:14:23:180 460 sec: 588 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=866815, Min=685568, Avg=778456.62, 90=834047, 99=866815, 99.9=866815, 99.99=866815] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:14:33:180 470 sec: 601 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=872959, Min=723456, Avg=771840, 90=841215, 99=872959, 99.9=872959, 99.99=872959] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:14:43:180 480 sec: 613 operations; 1.2 current ops/sec; est completion in 5 minutes [READ: Count=12, Max=872959, Min=721920, Avg=784597.33, 90=868351, 99=872959, 99.9=872959, 99.99=872959] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:14:53:180 490 sec: 626 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=916991, Min=722432, Avg=784797.54, 90=861695, 99=916991, 99.9=916991, 99.99=916991] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:15:03:180 500 sec: 639 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=895999, Min=654848, Avg=787515.08, 90=860671, 99=895999, 99.9=895999, 99.99=895999] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:15:13:180 510 sec: 651 operations; 1.2 current ops/sec; est completion in 4 minutes [READ: Count=12, Max=851967, Min=692224, Avg=783360, 90=849919, 99=851967, 99.9=851967, 99.99=851967] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:15:23:180 520 sec: 664 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=936959, Min=652288, Avg=785270.15, 90=870911, 99=936959, 99.9=936959, 99.99=936959] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:15:33:180 530 sec: 677 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=881151, Min=724992, Avg=777826.46, 90=857087, 99=881151, 99.9=881151, 99.99=881151] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:15:43:180 540 sec: 690 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=871935, Min=699392, Avg=780740.92, 90=862207, 99=871935, 99.9=871935, 99.99=871935] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:15:53:180 550 sec: 702 operations; 1.2 current ops/sec; est completion in 3 minutes [READ: Count=12, Max=926207, Min=721408, Avg=795178.67, 90=897023, 99=926207, 99.9=926207, 99.99=926207] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:16:03:180 560 sec: 715 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=893439, Min=714240, Avg=794643.69, 90=868863, 99=893439, 99.9=893439, 99.99=893439] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:16:13:180 570 sec: 728 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=874495, Min=619008, Avg=775187.69, 90=846335, 99=874495, 99.9=874495, 99.99=874495] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:16:23:180 580 sec: 741 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=862207, Min=666624, Avg=771485.54, 90=851967, 99=862207, 99.9=862207, 99.99=862207] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:16:33:180 590 sec: 753 operations; 1.2 current ops/sec; est completion in 3 minutes [READ: Count=12, Max=908799, Min=738304, Avg=791893.33, 90=887807, 99=908799, 99.9=908799, 99.99=908799] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:16:43:180 600 sec: 766 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=879615, Min=716800, Avg=801536, 90=877567, 99=879615, 99.9=879615, 99.99=879615] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:16:53:180 610 sec: 779 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=894975, Min=696320, Avg=790902.15, 90=874495, 99=894975, 99.9=894975, 99.99=894975] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:17:03:180 620 sec: 791 operations; 1.2 current ops/sec; est completion in 2 minutes [READ: Count=12, Max=857599, Min=696832, Avg=784554.67, 90=841215, 99=857599, 99.9=857599, 99.99=857599] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:17:13:182 630 sec: 804 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=900095, Min=686592, Avg=785821.54, 90=857087, 99=900095, 99.9=900095, 99.99=900095] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:17:23:180 640 sec: 817 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=874495, Min=704000, Avg=777511.38, 90=857087, 99=874495, 99.9=874495, 99.99=874495] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:17:33:182 650 sec: 830 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=870911, Min=710656, Avg=781883.08, 90=856063, 99=870911, 99.9=870911, 99.99=870911] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-16 20:17:43:180 660 sec: 842 operations; 1.2 current ops/sec; est completion in 2 minutes [READ: Count=12, Max=856575, Min=696320, Avg=784725.33, 90=853503, 99=856575, 99.9=856575, 99.99=856575] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
