[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-22 05:11:39:944 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-22 05:11:49:880 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=852479, Min=711680, Avg=776789.33, 90=851455, 99=852479, 99.9=852479, 99.99=852479] 
2019-05-22 05:15:59:877 260 sec: 337 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=861183, Min=713728, Avg=767783.38, 90=824831, 99=861183, 99.9=861183, 99.99=861183] 
2019-05-22 05:16:09:878 270 sec: 350 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=842751, Min=700416, Avg=772036.92, 90=822271, 99=842751, 99.9=842751, 99.99=842751] 
2019-05-22 05:16:19:876 280 sec: 363 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=815103, Min=708608, Avg=767468.31, 90=807423, 99=815103, 99.9=815103, 99.99=815103] 
2019-05-22 05:16:29:877 290 sec: 376 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=843775, Min=726016, Avg=763963.08, 90=818175, 99=843775, 99.9=843775, 99.99=843775] 
2019-05-22 05:16:39:877 300 sec: 389 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=868351, Min=705536, Avg=755889.23, 90=811519, 99=868351, 99.9=868351, 99.99=868351] 
2019-05-22 05:16:49:878 310 sec: 402 operations; 1.3 current ops/sec; est completion in 14 minutes [READ: Count=13, Max=858111, Min=716800, Avg=770264.62, 90=827391, 99=858111, 99.9=858111, 99.99=858111] 
2019-05-22 05:16:59:877 320 sec: 415 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=822271, Min=713728, Avg=770934.15, 90=809983, 99=822271, 99.9=822271, 99.99=822271] 
2019-05-22 05:17:09:877 330 sec: 428 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=816127, Min=717312, Avg=762151.38, 90=810495, 99=816127, 99.9=816127, 99.99=816127] 
2019-05-22 05:17:19:877 340 sec: 441 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=870399, Min=707072, Avg=769476.92, 90=833023, 99=870399, 99.9=870399, 99.99=870399] 
2019-05-22 05:17:29:877 350 sec: 454 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=828415, Min=707584, Avg=767586.46, 90=824319, 99=828415, 99.9=828415, 99.99=828415] 
2019-05-22 05:17:39:877 360 sec: 467 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=824319, Min=693248, Avg=757661.54, 90=808447, 99=824319, 99.9=824319, 99.99=824319] 
2019-05-22 05:17:49:877 370 sec: 480 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=856063, Min=651264, Avg=766247.38, 90=806399, 99=856063, 99.9=856063, 99.99=856063] 
2019-05-22 05:17:59:879 380 sec: 493 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=920575, Min=720384, Avg=774872.62, 90=830975, 99=920575, 99.9=920575, 99.99=920575] 
2019-05-22 05:18:09:877 390 sec: 506 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=850431, Min=704512, Avg=759985.23, 90=818175, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-22 05:18:19:877 400 sec: 521 operations; 1.5 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=824831, Min=683008, Avg=764947.69, 90=809471, 99=824831, 99.9=824831, 99.99=824831] [READ-FAILED: Count=2, Max=8231, Min=7224, Avg=7727, 90=8231, 99=8231, 99.9=8231, 99.99=8231] 
2019-05-22 05:18:29:877 410 sec: 534 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=824319, Min=723456, Avg=769752.62, 90=806399, 99=824319, 99.9=824319, 99.99=824319] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:18:39:878 420 sec: 548 operations; 1.4 current ops/sec; est completion in 12 minutes [READ: Count=14, Max=842751, Min=706560, Avg=752237.71, 90=814591, 99=842751, 99.9=842751, 99.99=842751] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:18:49:877 430 sec: 560 operations; 1.2 current ops/sec; est completion in 12 minutes [READ: Count=12, Max=860159, Min=733696, Avg=777173.33, 90=841215, 99=860159, 99.9=860159, 99.99=860159] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:18:59:879 440 sec: 574 operations; 1.4 current ops/sec; est completion in 11 minutes [READ: Count=14, Max=836607, Min=713216, Avg=766793.14, 90=818175, 99=836607, 99.9=836607, 99.99=836607] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:19:09:877 450 sec: 587 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=820735, Min=693760, Avg=753250.46, 90=812543, 99=820735, 99.9=820735, 99.99=820735] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:19:19:878 460 sec: 600 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=853503, Min=702976, Avg=766050.46, 90=833535, 99=853503, 99.9=853503, 99.99=853503] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:19:29:877 470 sec: 613 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=841215, Min=720384, Avg=768531.69, 90=807423, 99=841215, 99.9=841215, 99.99=841215] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:19:39:878 480 sec: 626 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=859135, Min=707584, Avg=770973.54, 90=829439, 99=859135, 99.9=859135, 99.99=859135] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:19:49:877 490 sec: 639 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=840191, Min=729088, Avg=770107.08, 90=819199, 99=840191, 99.9=840191, 99.99=840191] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:19:59:878 500 sec: 652 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=833535, Min=697344, Avg=758331.08, 90=825343, 99=833535, 99.9=833535, 99.99=833535] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:20:09:877 510 sec: 665 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=859135, Min=720384, Avg=770422.15, 90=803839, 99=859135, 99.9=859135, 99.99=859135] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:20:19:878 520 sec: 678 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=825343, Min=705024, Avg=764632.62, 90=812031, 99=825343, 99.9=825343, 99.99=825343] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:20:29:878 530 sec: 691 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=831487, Min=702976, Avg=769122.46, 90=824319, 99=831487, 99.9=831487, 99.99=831487] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:20:39:877 540 sec: 704 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=819711, Min=712704, Avg=767035.08, 90=808447, 99=819711, 99.9=819711, 99.99=819711] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:20:49:878 550 sec: 717 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=824831, Min=607232, Avg=754983.38, 90=819711, 99=824831, 99.9=824831, 99.99=824831] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:20:59:878 560 sec: 730 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=830975, Min=733184, Avg=767901.54, 90=827903, 99=830975, 99.9=830975, 99.99=830975] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:21:09:877 570 sec: 743 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=895487, Min=724992, Avg=779126.15, 90=858111, 99=895487, 99.9=895487, 99.99=895487] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:21:19:877 580 sec: 756 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=844287, Min=692736, Avg=765853.54, 90=839679, 99=844287, 99.9=844287, 99.99=844287] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:21:29:877 590 sec: 769 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=820735, Min=723456, Avg=757385.85, 90=820223, 99=820735, 99.9=820735, 99.99=820735] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:21:39:876 600 sec: 783 operations; 1.4 current ops/sec; est completion in 9 minutes [READ: Count=14, Max=834047, Min=700928, Avg=756955.43, 90=818175, 99=834047, 99.9=834047, 99.99=834047] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:21:49:877 610 sec: 796 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=824831, Min=710656, Avg=756834.46, 90=807423, 99=824831, 99.9=824831, 99.99=824831] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:21:59:876 620 sec: 809 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=813055, Min=726528, Avg=765577.85, 90=812543, 99=813055, 99.9=813055, 99.99=813055] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:22:09:877 630 sec: 822 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=856575, Min=717824, Avg=772036.92, 90=834559, 99=856575, 99.9=856575, 99.99=856575] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:22:19:877 640 sec: 835 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=860671, Min=713216, Avg=775936, 90=837119, 99=860671, 99.9=860671, 99.99=860671] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:22:29:879 650 sec: 848 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=846335, Min=701952, Avg=763293.54, 90=843775, 99=846335, 99.9=846335, 99.99=846335] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 05:22:39:879 660 sec: 861 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=862207, Min=701952, Avg=767428.92, 90=822783, 99=862207, 99.9=862207, 99.99=862207] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
