[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-06-03 17:28:36:218 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-06-03 17:28:46:145 10 sec: 9 operations; 0.9 current ops/sec; est completion in 9 minutes [READ: Count=9, Max=1254399, Min=758272, Avg=997489.78, 90=1239039, 99=1254399, 99.9=1254399, 99.99=1254399] 
2019-06-03 17:35:06:145 390 sec: 415 operations; 1 current ops/sec; est completion in 1 minute [READ: Count=10, Max=1205247, Min=751104, Avg=996556.8, 90=1195007, 99=1205247, 99.9=1205247, 99.99=1205247] 
2019-06-03 17:35:16:145 400 sec: 425 operations; 1 current ops/sec; est completion in 1 minute [READ: Count=10, Max=1311743, Min=737792, Avg=1002880, 90=1287167, 99=1311743, 99.9=1311743, 99.99=1311743] 
2019-06-03 17:35:26:144 410 sec: 435 operations; 1 current ops/sec; est completion in 1 minute [READ: Count=10, Max=1250303, Min=715264, Avg=938163.2, 90=1214463, 99=1250303, 99.9=1250303, 99.99=1250303] 
2019-06-03 17:35:36:145 420 sec: 445 operations; 1 current ops/sec; est completion in 52 seconds [READ: Count=10, Max=1278975, Min=737280, Avg=982553.6, 90=1248255, 99=1278975, 99.9=1278975, 99.99=1278975] 
2019-06-03 17:35:46:145 430 sec: 455 operations; 1 current ops/sec; est completion in 43 seconds [READ: Count=10, Max=1241087, Min=736256, Avg=1026099.2, 90=1220607, 99=1241087, 99.9=1241087, 99.99=1241087] 
2019-06-03 17:35:56:145 440 sec: 466 operations; 1.1 current ops/sec; est completion in 33 seconds [READ: Count=11, Max=1166335, Min=723968, Avg=928372.36, 90=1138687, 99=1166335, 99.9=1166335, 99.99=1166335] 
2019-06-03 17:36:06:145 450 sec: 477 operations; 1.1 current ops/sec; est completion in 22 seconds [READ: Count=11, Max=1195007, Min=704000, Avg=886760.73, 90=1115135, 99=1195007, 99.9=1195007, 99.99=1195007] 
2019-06-03 17:36:16:145 460 sec: 488 operations; 1.1 current ops/sec; est completion in 12 seconds [READ: Count=11, Max=1281023, Min=762368, Avg=919202.91, 90=1106943, 99=1281023, 99.9=1281023, 99.99=1281023] 
2019-06-03 17:36:26:145 470 sec: 498 operations; 1 current ops/sec; est completion in 2 second [READ: Count=10, Max=1283071, Min=738304, Avg=977408, 90=1198079, 99=1283071, 99.9=1283071, 99.99=1283071] 
2019-06-03 17:36:26:918 470 sec: 500 operations; 2.58 current ops/sec; [READ: Count=2, Max=863743, Min=759296, Avg=811520, 90=863743, 99=863743, 99.9=863743, 99.99=863743] [CLEANUP: Count=1, Max=2, Min=2, Avg=2, 90=2, 99=2, 99.9=2, 99.99=2] 
