[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-22 07:13:29:187 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-22 07:13:39:132 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=875519, Min=684032, Avg=777642.67, 90=860671, 99=875519, 99.9=875519, 99.99=875519] 
2019-05-22 07:18:49:128 320 sec: 415 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=836607, Min=726016, Avg=761166.77, 90=809983, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-22 07:18:59:128 330 sec: 428 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=828415, Min=732160, Avg=770737.23, 90=823807, 99=828415, 99.9=828415, 99.99=828415] 
2019-05-22 07:19:09:128 340 sec: 441 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=833023, Min=719360, Avg=770264.62, 90=831999, 99=833023, 99.9=833023, 99.99=833023] 
2019-05-22 07:19:19:128 350 sec: 454 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=822783, Min=702464, Avg=757858.46, 90=816127, 99=822783, 99.9=822783, 99.99=822783] 
2019-05-22 07:19:29:128 360 sec: 467 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=844799, Min=690688, Avg=775817.85, 90=844799, 99=844799, 99.9=844799, 99.99=844799] 
2019-05-22 07:19:39:128 370 sec: 480 operations; 1.3 current ops/sec; est completion in 13 minutes [READ: Count=13, Max=837631, Min=698368, Avg=769634.46, 90=829951, 99=837631, 99.9=837631, 99.99=837631] 
2019-05-22 07:19:49:128 380 sec: 493 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=856063, Min=718848, Avg=767113.85, 90=847871, 99=856063, 99.9=856063, 99.99=856063] 
2019-05-22 07:19:59:128 390 sec: 507 operations; 1.4 current ops/sec; est completion in 12 minutes [READ: Count=14, Max=888319, Min=676864, Avg=749202.29, 90=798719, 99=888319, 99.9=888319, 99.99=888319] 
2019-05-22 07:20:09:128 400 sec: 522 operations; 1.5 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=835071, Min=731136, Avg=774006.15, 90=819711, 99=835071, 99.9=835071, 99.99=835071] [READ-FAILED: Count=2, Max=7735, Min=7464, Avg=7600, 90=7735, 99=7735, 99.9=7735, 99.99=7735] 
2019-05-22 07:20:19:130 410 sec: 535 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=861695, Min=705024, Avg=766168.62, 90=844287, 99=861695, 99.9=861695, 99.99=861695] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:20:29:128 420 sec: 548 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=837631, Min=728064, Avg=763057.23, 90=827903, 99=837631, 99.9=837631, 99.99=837631] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:20:39:128 430 sec: 561 operations; 1.3 current ops/sec; est completion in 12 minutes [READ: Count=13, Max=847359, Min=727552, Avg=773336.62, 90=843263, 99=847359, 99.9=847359, 99.99=847359] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:20:49:128 440 sec: 574 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=848383, Min=723968, Avg=775030.15, 90=828415, 99=848383, 99.9=848383, 99.99=848383] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:20:59:129 450 sec: 587 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=875007, Min=707072, Avg=770343.38, 90=858111, 99=875007, 99.9=875007, 99.99=875007] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:21:09:128 460 sec: 599 operations; 1.2 current ops/sec; est completion in 11 minutes [READ: Count=12, Max=882175, Min=724992, Avg=782165.33, 90=846847, 99=882175, 99.9=882175, 99.99=882175] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:21:19:128 470 sec: 612 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=892927, Min=710144, Avg=781134.77, 90=883711, 99=892927, 99.9=892927, 99.99=892927] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:21:29:130 480 sec: 625 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=834047, Min=708608, Avg=769122.46, 90=831487, 99=834047, 99.9=834047, 99.99=834047] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:21:39:128 490 sec: 638 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=915967, Min=731136, Avg=788736, 90=866303, 99=915967, 99.9=915967, 99.99=915967] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:21:49:128 500 sec: 651 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=860159, Min=708608, Avg=775936, 90=849407, 99=860159, 99.9=860159, 99.99=860159] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:21:59:128 510 sec: 664 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=864767, Min=689152, Avg=775542.15, 90=833023, 99=864767, 99.9=864767, 99.99=864767] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:22:09:130 520 sec: 676 operations; 1.2 current ops/sec; est completion in 10 minutes [READ: Count=12, Max=852991, Min=740352, Avg=786005.33, 90=839679, 99=852991, 99.9=852991, 99.99=852991] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:22:19:128 530 sec: 689 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=835583, Min=726528, Avg=769910.15, 90=834559, 99=835583, 99.9=835583, 99.99=835583] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:22:29:128 540 sec: 702 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=880639, Min=732672, Avg=790862.77, 90=869887, 99=880639, 99.9=880639, 99.99=880639] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:22:39:128 550 sec: 715 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=887295, Min=731136, Avg=771879.38, 90=844799, 99=887295, 99.9=887295, 99.99=887295] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:22:49:128 560 sec: 728 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=855039, Min=715264, Avg=765774.77, 90=846335, 99=855039, 99.9=855039, 99.99=855039] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:22:59:128 570 sec: 741 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=877567, Min=703488, Avg=772745.85, 90=820223, 99=877567, 99.9=877567, 99.99=877567] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:23:09:128 580 sec: 754 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=864767, Min=720384, Avg=786412.31, 90=842239, 99=864767, 99.9=864767, 99.99=864767] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:23:19:128 590 sec: 766 operations; 1.2 current ops/sec; est completion in 9 minutes [READ: Count=12, Max=852991, Min=708096, Avg=771584, 90=835071, 99=852991, 99.9=852991, 99.99=852991] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:23:29:128 600 sec: 779 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=842751, Min=731136, Avg=776802.46, 90=824831, 99=842751, 99.9=842751, 99.99=842751] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:23:39:128 610 sec: 792 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=851455, Min=702464, Avg=764750.77, 90=839167, 99=851455, 99.9=851455, 99.99=851455] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:23:49:129 620 sec: 805 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=850943, Min=698368, Avg=772115.69, 90=837119, 99=850943, 99.9=850943, 99.99=850943] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:23:59:130 630 sec: 818 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=931839, Min=734720, Avg=785427.69, 90=868351, 99=931839, 99.9=931839, 99.99=931839] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:24:09:128 640 sec: 831 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=848895, Min=719872, Avg=778338.46, 90=844799, 99=848895, 99.9=848895, 99.99=848895] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:24:19:128 650 sec: 844 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=847359, Min=711680, Avg=767665.23, 90=837119, 99=847359, 99.9=847359, 99.99=847359] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
2019-05-22 07:24:29:128 660 sec: 857 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=843263, Min=727552, Avg=773336.62, 90=843263, 99=843263, 99.9=843263, 99.99=843263] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=NaN, 90=0, 99=0, 99.9=0, 99.99=0] 
